Source,Target,Type,Kind,Id,Label,Weight
46,63,Undirected,rank-8,559,rank-8,1.0
46,68,Undirected,rank-8,560,rank-8,1.0
46,110,Undirected,rank-8,561,rank-8,1.0
46,116,Undirected,rank-8,562,rank-8,1.0
46,117,Undirected,rank-8,563,rank-8,1.0
47,49,Undirected,rank-8,564,rank-8,2.0
47,55,Undirected,rank-8,565,rank-8,1.0
47,65,Undirected,rank-8,566,rank-8,2.0
47,69,Undirected,rank-8,567,rank-8,1.0
47,117,Undirected,rank-8,568,rank-8,3.0
48,51,Undirected,rank-8,569,rank-8,1.0
48,64,Undirected,rank-8,570,rank-8,1.0
48,65,Undirected,rank-8,571,rank-8,2.0
48,67,Undirected,rank-8,572,rank-8,1.0
48,70,Undirected,rank-8,573,rank-8,1.0
48,110,Undirected,rank-8,574,rank-8,1.0
48,111,Undirected,rank-8,575,rank-8,1.0
48,129,Undirected,rank-8,576,rank-8,2.0
48,146,Undirected,rank-8,577,rank-8,1.0
48,148,Undirected,rank-8,578,rank-8,2.0
48,150,Undirected,rank-8,579,rank-8,2.0
48,181,Undirected,rank-8,580,rank-8,1.0
49,55,Undirected,rank-8,581,rank-8,1.0
49,65,Undirected,rank-8,582,rank-8,2.0
49,67,Undirected,rank-8,583,rank-8,1.0
49,71,Undirected,rank-8,584,rank-8,1.0
49,116,Undirected,rank-8,585,rank-8,1.0
49,129,Undirected,rank-8,586,rank-8,1.0
49,147,Undirected,rank-8,587,rank-8,1.0
49,151,Undirected,rank-8,588,rank-8,2.0
50,55,Undirected,rank-8,589,rank-8,1.0
50,60,Undirected,rank-8,590,rank-8,1.0
50,61,Undirected,rank-8,591,rank-8,1.0
50,66,Undirected,rank-8,592,rank-8,1.0
50,67,Undirected,rank-8,593,rank-8,1.0
51,54,Undirected,rank-8,594,rank-8,3.0
51,55,Undirected,rank-8,595,rank-8,1.0
51,60,Undirected,rank-8,596,rank-8,1.0
51,61,Undirected,rank-8,597,rank-8,2.0
51,65,Undirected,rank-8,598,rank-8,2.0
51,112,Undirected,rank-8,599,rank-8,2.0
51,159,Undirected,rank-8,600,rank-8,1.0
52,61,Undirected,rank-8,601,rank-8,1.0
52,66,Undirected,rank-8,602,rank-8,1.0
52,110,Undirected,rank-8,603,rank-8,1.0
52,112,Undirected,rank-8,604,rank-8,1.0
52,113,Undirected,rank-8,605,rank-8,1.0
52,139,Undirected,rank-8,606,rank-8,1.0
53,55,Undirected,rank-8,607,rank-8,1.0
53,61,Undirected,rank-8,608,rank-8,1.0
53,66,Undirected,rank-8,609,rank-8,1.0
53,67,Undirected,rank-8,610,rank-8,2.0
53,111,Undirected,rank-8,611,rank-8,1.0
53,113,Undirected,rank-8,612,rank-8,2.0
54,60,Undirected,rank-8,613,rank-8,2.0
54,61,Undirected,rank-8,614,rank-8,3.0
55,60,Undirected,rank-8,615,rank-8,1.0
55,61,Undirected,rank-8,616,rank-8,1.0
55,65,Undirected,rank-8,617,rank-8,1.0
55,66,Undirected,rank-8,618,rank-8,1.0
55,67,Undirected,rank-8,619,rank-8,1.0
55,112,Undirected,rank-8,620,rank-8,1.0
55,117,Undirected,rank-8,621,rank-8,1.0
56,58,Undirected,rank-8,622,rank-8,1.0
56,59,Undirected,rank-8,623,rank-8,2.0
56,61,Undirected,rank-8,624,rank-8,1.0
56,73,Undirected,rank-8,625,rank-8,1.0
56,112,Undirected,rank-8,626,rank-8,1.0
56,114,Undirected,rank-8,627,rank-8,1.0
56,144,Undirected,rank-8,628,rank-8,1.0
56,145,Undirected,rank-8,629,rank-8,1.0
57,59,Undirected,rank-8,630,rank-8,1.0
57,72,Undirected,rank-8,631,rank-8,1.0
57,144,Undirected,rank-8,632,rank-8,1.0
57,145,Undirected,rank-8,633,rank-8,1.0
58,61,Undirected,rank-8,634,rank-8,1.0
58,64,Undirected,rank-8,635,rank-8,1.0
58,145,Undirected,rank-8,636,rank-8,1.0
59,61,Undirected,rank-8,637,rank-8,1.0
59,65,Undirected,rank-8,638,rank-8,2.0
59,112,Undirected,rank-8,639,rank-8,1.0
59,114,Undirected,rank-8,640,rank-8,1.0
59,144,Undirected,rank-8,641,rank-8,1.0
59,145,Undirected,rank-8,642,rank-8,1.0
61,66,Undirected,rank-8,643,rank-8,1.0
61,112,Undirected,rank-8,644,rank-8,3.0
61,114,Undirected,rank-8,645,rank-8,3.0
61,151,Undirected,rank-8,646,rank-8,1.0
61,154,Undirected,rank-8,647,rank-8,2.0
61,155,Undirected,rank-8,648,rank-8,1.0
61,156,Undirected,rank-8,649,rank-8,1.0
61,157,Undirected,rank-8,650,rank-8,1.0
61,158,Undirected,rank-8,651,rank-8,1.0
62,64,Undirected,rank-8,652,rank-8,1.0
62,65,Undirected,rank-8,653,rank-8,2.0
62,66,Undirected,rank-8,654,rank-8,1.0
62,110,Undirected,rank-8,655,rank-8,1.0
62,111,Undirected,rank-8,656,rank-8,1.0
62,116,Undirected,rank-8,657,rank-8,1.0
62,120,Undirected,rank-8,658,rank-8,1.0
62,121,Undirected,rank-8,659,rank-8,1.0
62,129,Undirected,rank-8,660,rank-8,1.0
63,65,Undirected,rank-8,661,rank-8,1.0
63,66,Undirected,rank-8,662,rank-8,1.0
63,110,Undirected,rank-8,663,rank-8,2.0
63,111,Undirected,rank-8,664,rank-8,1.0
63,120,Undirected,rank-8,665,rank-8,1.0
63,121,Undirected,rank-8,666,rank-8,1.0
63,129,Undirected,rank-8,667,rank-8,1.0
64,72,Undirected,rank-8,668,rank-8,1.0
64,110,Undirected,rank-8,669,rank-8,1.0
64,116,Undirected,rank-8,670,rank-8,1.0
65,66,Undirected,rank-8,671,rank-8,1.0
65,111,Undirected,rank-8,672,rank-8,1.0
65,117,Undirected,rank-8,673,rank-8,2.0
65,129,Undirected,rank-8,674,rank-8,2.0
65,159,Undirected,rank-8,675,rank-8,2.0
66,110,Undirected,rank-8,676,rank-8,1.0
66,112,Undirected,rank-8,677,rank-8,1.0
66,113,Undirected,rank-8,678,rank-8,2.0
66,138,Undirected,rank-8,679,rank-8,1.0
67,113,Undirected,rank-8,680,rank-8,1.0
68,102,Undirected,rank-8,681,rank-8,1.0
68,116,Undirected,rank-8,682,rank-8,1.0
68,117,Undirected,rank-8,683,rank-8,1.0
68,125,Undirected,rank-8,684,rank-8,1.0
68,136,Undirected,rank-8,685,rank-8,1.0
69,70,Undirected,rank-8,686,rank-8,1.0
69,72,Undirected,rank-8,687,rank-8,2.0
69,103,Undirected,rank-8,688,rank-8,1.0
69,116,Undirected,rank-8,689,rank-8,1.0
69,121,Undirected,rank-8,690,rank-8,1.0
69,122,Undirected,rank-8,691,rank-8,1.0
69,128,Undirected,rank-8,692,rank-8,2.0
70,72,Undirected,rank-8,693,rank-8,2.0
70,73,Undirected,rank-8,694,rank-8,1.0
70,122,Undirected,rank-8,695,rank-8,1.0
70,124,Undirected,rank-8,696,rank-8,1.0
70,125,Undirected,rank-8,697,rank-8,1.0
70,162,Undirected,rank-8,698,rank-8,1.0
71,72,Undirected,rank-8,699,rank-8,1.0
71,73,Undirected,rank-8,700,rank-8,2.0
71,124,Undirected,rank-8,701,rank-8,2.0
71,125,Undirected,rank-8,702,rank-8,1.0
71,146,Undirected,rank-8,703,rank-8,1.0
72,122,Undirected,rank-8,704,rank-8,1.0
72,125,Undirected,rank-8,705,rank-8,1.0
72,162,Undirected,rank-8,706,rank-8,1.0
73,124,Undirected,rank-8,707,rank-8,2.0
74,76,Undirected,rank-8,708,rank-8,2.0
74,106,Undirected,rank-8,709,rank-8,1.0
74,126,Undirected,rank-8,710,rank-8,1.0
74,138,Undirected,rank-8,711,rank-8,1.0
74,142,Undirected,rank-8,712,rank-8,1.0
75,77,Undirected,rank-8,713,rank-8,1.0
75,80,Undirected,rank-8,714,rank-8,1.0
75,104,Undirected,rank-8,715,rank-8,2.0
75,106,Undirected,rank-8,716,rank-8,1.0
75,107,Undirected,rank-8,717,rank-8,3.0
75,127,Undirected,rank-8,718,rank-8,1.0
75,139,Undirected,rank-8,719,rank-8,3.0
75,142,Undirected,rank-8,720,rank-8,3.0
76,78,Undirected,rank-8,721,rank-8,1.0
76,80,Undirected,rank-8,722,rank-8,1.0
76,82,Undirected,rank-8,723,rank-8,1.0
76,94,Undirected,rank-8,724,rank-8,1.0
76,126,Undirected,rank-8,725,rank-8,1.0
76,136,Undirected,rank-8,726,rank-8,1.0
77,79,Undirected,rank-8,727,rank-8,1.0
77,85,Undirected,rank-8,728,rank-8,1.0
77,93,Undirected,rank-8,729,rank-8,1.0
77,95,Undirected,rank-8,730,rank-8,1.0
77,105,Undirected,rank-8,731,rank-8,1.0
77,109,Undirected,rank-8,732,rank-8,1.0
77,119,Undirected,rank-8,733,rank-8,1.0
78,84,Undirected,rank-8,734,rank-8,1.0
78,85,Undirected,rank-8,735,rank-8,1.0
78,88,Undirected,rank-8,736,rank-8,1.0
78,90,Undirected,rank-8,737,rank-8,2.0
78,172,Undirected,rank-8,738,rank-8,2.0
78,173,Undirected,rank-8,739,rank-8,1.0
79,84,Undirected,rank-8,740,rank-8,1.0
79,85,Undirected,rank-8,741,rank-8,1.0
79,119,Undirected,rank-8,742,rank-8,1.0
79,143,Undirected,rank-8,743,rank-8,1.0
79,172,Undirected,rank-8,744,rank-8,1.0
79,173,Undirected,rank-8,745,rank-8,1.0
80,93,Undirected,rank-8,746,rank-8,1.0
80,107,Undirected,rank-8,747,rank-8,1.0
80,143,Undirected,rank-8,748,rank-8,1.0
80,175,Undirected,rank-8,749,rank-8,1.0
81,95,Undirected,rank-8,750,rank-8,1.0
81,108,Undirected,rank-8,751,rank-8,1.0
81,138,Undirected,rank-8,752,rank-8,1.0
81,143,Undirected,rank-8,753,rank-8,1.0
82,88,Undirected,rank-8,754,rank-8,2.0
82,119,Undirected,rank-8,755,rank-8,1.0
82,136,Undirected,rank-8,756,rank-8,1.0
82,164,Undirected,rank-8,757,rank-8,1.0
82,165,Undirected,rank-8,758,rank-8,1.0
82,173,Undirected,rank-8,759,rank-8,2.0
83,88,Undirected,rank-8,760,rank-8,1.0
83,119,Undirected,rank-8,761,rank-8,1.0
83,164,Undirected,rank-8,762,rank-8,2.0
83,165,Undirected,rank-8,763,rank-8,1.0
83,173,Undirected,rank-8,764,rank-8,2.0
84,87,Undirected,rank-8,765,rank-8,1.0
84,172,Undirected,rank-8,766,rank-8,1.0
85,86,Undirected,rank-8,767,rank-8,1.0
85,88,Undirected,rank-8,768,rank-8,1.0
85,90,Undirected,rank-8,769,rank-8,1.0
85,172,Undirected,rank-8,770,rank-8,1.0
85,173,Undirected,rank-8,771,rank-8,1.0
86,92,Undirected,rank-8,772,rank-8,1.0
86,141,Undirected,rank-8,773,rank-8,1.0
86,143,Undirected,rank-8,774,rank-8,1.0
86,152,Undirected,rank-8,775,rank-8,1.0
86,153,Undirected,rank-8,776,rank-8,1.0
87,140,Undirected,rank-8,777,rank-8,1.0
87,143,Undirected,rank-8,778,rank-8,1.0
87,152,Undirected,rank-8,779,rank-8,1.0
88,90,Undirected,rank-8,780,rank-8,3.0
88,92,Undirected,rank-8,781,rank-8,1.0
88,93,Undirected,rank-8,782,rank-8,1.0
88,94,Undirected,rank-8,783,rank-8,1.0
88,118,Undirected,rank-8,784,rank-8,1.0
88,119,Undirected,rank-8,785,rank-8,1.0
88,126,Undirected,rank-8,786,rank-8,2.0
88,127,Undirected,rank-8,787,rank-8,1.0
88,164,Undirected,rank-8,788,rank-8,1.0
88,173,Undirected,rank-8,789,rank-8,2.0
89,93,Undirected,rank-8,790,rank-8,2.0
89,94,Undirected,rank-8,791,rank-8,2.0
89,95,Undirected,rank-8,792,rank-8,1.0
89,108,Undirected,rank-8,793,rank-8,2.0
89,165,Undirected,rank-8,794,rank-8,2.0
90,92,Undirected,rank-8,795,rank-8,1.0
90,93,Undirected,rank-8,796,rank-8,2.0
90,94,Undirected,rank-8,797,rank-8,1.0
90,95,Undirected,rank-8,798,rank-8,1.0
90,108,Undirected,rank-8,799,rank-8,2.0
90,109,Undirected,rank-8,800,rank-8,1.0
90,119,Undirected,rank-8,801,rank-8,1.0
90,126,Undirected,rank-8,802,rank-8,3.0
90,127,Undirected,rank-8,803,rank-8,2.0
90,164,Undirected,rank-8,804,rank-8,1.0
91,92,Undirected,rank-8,805,rank-8,1.0
91,93,Undirected,rank-8,806,rank-8,2.0
91,94,Undirected,rank-8,807,rank-8,1.0
91,95,Undirected,rank-8,808,rank-8,1.0
91,108,Undirected,rank-8,809,rank-8,2.0
91,127,Undirected,rank-8,810,rank-8,3.0
91,165,Undirected,rank-8,811,rank-8,2.0
92,107,Undirected,rank-8,812,rank-8,1.0
92,126,Undirected,rank-8,813,rank-8,1.0
92,127,Undirected,rank-8,814,rank-8,1.0
92,161,Undirected,rank-8,815,rank-8,1.0
92,173,Undirected,rank-8,816,rank-8,1.0
93,106,Undirected,rank-8,817,rank-8,1.0
93,108,Undirected,rank-8,818,rank-8,1.0
93,126,Undirected,rank-8,819,rank-8,1.0
93,127,Undirected,rank-8,820,rank-8,1.0
93,160,Undirected,rank-8,821,rank-8,1.0
95,108,Undirected,rank-8,822,rank-8,1.0
95,109,Undirected,rank-8,823,rank-8,1.0
95,126,Undirected,rank-8,824,rank-8,1.0
95,127,Undirected,rank-8,825,rank-8,1.0
96,130,Undirected,rank-8,826,rank-8,1.0
96,132,Undirected,rank-8,827,rank-8,1.0
96,168,Undirected,rank-8,828,rank-8,2.0
96,171,Undirected,rank-8,829,rank-8,3.0
96,180,Undirected,rank-8,830,rank-8,3.0
97,99,Undirected,rank-8,831,rank-8,1.0
97,101,Undirected,rank-8,832,rank-8,1.0
97,134,Undirected,rank-8,833,rank-8,1.0
97,178,Undirected,rank-8,834,rank-8,2.0
97,181,Undirected,rank-8,835,rank-8,1.0
98,130,Undirected,rank-8,836,rank-8,2.0
98,131,Undirected,rank-8,837,rank-8,1.0
98,132,Undirected,rank-8,838,rank-8,2.0
98,135,Undirected,rank-8,839,rank-8,2.0
98,176,Undirected,rank-8,840,rank-8,1.0
98,177,Undirected,rank-8,841,rank-8,2.0
99,130,Undirected,rank-8,842,rank-8,1.0
99,131,Undirected,rank-8,843,rank-8,1.0
99,134,Undirected,rank-8,844,rank-8,2.0
99,135,Undirected,rank-8,845,rank-8,1.0
99,146,Undirected,rank-8,846,rank-8,1.0
99,177,Undirected,rank-8,847,rank-8,1.0
99,181,Undirected,rank-8,848,rank-8,1.0
100,132,Undirected,rank-8,849,rank-8,1.0
100,134,Undirected,rank-8,850,rank-8,2.0
100,135,Undirected,rank-8,851,rank-8,1.0
100,160,Undirected,rank-8,852,rank-8,1.0
100,161,Undirected,rank-8,853,rank-8,2.0
100,169,Undirected,rank-8,854,rank-8,1.0
100,181,Undirected,rank-8,855,rank-8,1.0
101,132,Undirected,rank-8,856,rank-8,1.0
101,134,Undirected,rank-8,857,rank-8,2.0
101,135,Undirected,rank-8,858,rank-8,2.0
101,171,Undirected,rank-8,859,rank-8,2.0
101,177,Undirected,rank-8,860,rank-8,1.0
101,181,Undirected,rank-8,861,rank-8,1.0
102,121,Undirected,rank-8,862,rank-8,2.0
102,122,Undirected,rank-8,863,rank-8,2.0
102,125,Undirected,rank-8,864,rank-8,2.0
102,154,Undirected,rank-8,865,rank-8,2.0
102,155,Undirected,rank-8,866,rank-8,2.0
102,162,Undirected,rank-8,867,rank-8,2.0
102,166,Undirected,rank-8,868,rank-8,2.0
102,167,Undirected,rank-8,869,rank-8,1.0
104,107,Undirected,rank-8,870,rank-8,2.0
104,109,Undirected,rank-8,871,rank-8,1.0
104,139,Undirected,rank-8,872,rank-8,3.0
104,140,Undirected,rank-8,873,rank-8,2.0
104,143,Undirected,rank-8,874,rank-8,2.0
105,108,Undirected,rank-8,875,rank-8,1.0
105,143,Undirected,rank-8,876,rank-8,1.0
106,138,Undirected,rank-8,877,rank-8,1.0
106,142,Undirected,rank-8,878,rank-8,2.0
106,143,Undirected,rank-8,879,rank-8,1.0
106,161,Undirected,rank-8,880,rank-8,1.0
107,139,Undirected,rank-8,881,rank-8,3.0
107,140,Undirected,rank-8,882,rank-8,3.0
107,142,Undirected,rank-8,883,rank-8,2.0
107,143,Undirected,rank-8,884,rank-8,2.0
107,160,Undirected,rank-8,885,rank-8,1.0
108,126,Undirected,rank-8,886,rank-8,1.0
108,173,Undirected,rank-8,887,rank-8,1.0
109,127,Undirected,rank-8,888,rank-8,1.0
110,116,Undirected,rank-8,889,rank-8,1.0
110,120,Undirected,rank-8,890,rank-8,1.0
110,121,Undirected,rank-8,891,rank-8,1.0
110,123,Undirected,rank-8,892,rank-8,1.0
110,163,Undirected,rank-8,893,rank-8,1.0
111,120,Undirected,rank-8,894,rank-8,1.0
111,121,Undirected,rank-8,895,rank-8,1.0
112,114,Undirected,rank-8,896,rank-8,3.0
112,129,Undirected,rank-8,897,rank-8,1.0
112,145,Undirected,rank-8,898,rank-8,2.0
112,151,Undirected,rank-8,899,rank-8,1.0
112,154,Undirected,rank-8,900,rank-8,1.0
112,157,Undirected,rank-8,901,rank-8,1.0
112,159,Undirected,rank-8,902,rank-8,1.0
114,145,Undirected,rank-8,903,rank-8,3.0
114,150,Undirected,rank-8,904,rank-8,1.0
114,151,Undirected,rank-8,905,rank-8,1.0
114,154,Undirected,rank-8,906,rank-8,2.0
114,155,Undirected,rank-8,907,rank-8,1.0
114,156,Undirected,rank-8,908,rank-8,1.0
114,157,Undirected,rank-8,909,rank-8,1.0
114,158,Undirected,rank-8,910,rank-8,1.0
114,159,Undirected,rank-8,911,rank-8,1.0
115,150,Undirected,rank-8,912,rank-8,1.0
115,151,Undirected,rank-8,913,rank-8,1.0
115,158,Undirected,rank-8,914,rank-8,1.0
115,159,Undirected,rank-8,915,rank-8,1.0
116,121,Undirected,rank-8,916,rank-8,1.0
116,123,Undirected,rank-8,917,rank-8,1.0
116,147,Undirected,rank-8,918,rank-8,1.0
117,147,Undirected,rank-8,919,rank-8,1.0
118,136,Undirected,rank-8,920,rank-8,1.0
118,152,Undirected,rank-8,921,rank-8,1.0
118,164,Undirected,rank-8,922,rank-8,1.0
118,173,Undirected,rank-8,923,rank-8,1.0
119,137,Undirected,rank-8,924,rank-8,1.0
119,139,Undirected,rank-8,925,rank-8,1.0
119,152,Undirected,rank-8,926,rank-8,1.0
119,164,Undirected,rank-8,927,rank-8,1.0
119,173,Undirected,rank-8,928,rank-8,1.0
120,122,Undirected,rank-8,929,rank-8,1.0
121,123,Undirected,rank-8,930,rank-8,1.0
121,147,Undirected,rank-8,931,rank-8,1.0
121,154,Undirected,rank-8,932,rank-8,2.0
121,155,Undirected,rank-8,933,rank-8,2.0
121,162,Undirected,rank-8,934,rank-8,2.0
121,166,Undirected,rank-8,935,rank-8,1.0
121,167,Undirected,rank-8,936,rank-8,1.0
122,125,Undirected,rank-8,937,rank-8,2.0
122,129,Undirected,rank-8,938,rank-8,1.0
122,154,Undirected,rank-8,939,rank-8,1.0
122,155,Undirected,rank-8,940,rank-8,1.0
122,166,Undirected,rank-8,941,rank-8,1.0
125,154,Undirected,rank-8,942,rank-8,2.0
125,162,Undirected,rank-8,943,rank-8,2.0
125,166,Undirected,rank-8,944,rank-8,2.0
125,167,Undirected,rank-8,945,rank-8,1.0
128,146,Undirected,rank-8,946,rank-8,1.0
128,162,Undirected,rank-8,947,rank-8,1.0
128,163,Undirected,rank-8,948,rank-8,2.0
129,146,Undirected,rank-8,949,rank-8,1.0
129,147,Undirected,rank-8,950,rank-8,1.0
129,159,Undirected,rank-8,951,rank-8,2.0
129,163,Undirected,rank-8,952,rank-8,1.0
130,170,Undirected,rank-8,953,rank-8,1.0
130,171,Undirected,rank-8,954,rank-8,2.0
130,176,Undirected,rank-8,955,rank-8,1.0
130,177,Undirected,rank-8,956,rank-8,2.0
130,179,Undirected,rank-8,957,rank-8,1.0
131,133,Undirected,rank-8,958,rank-8,1.0
131,170,Undirected,rank-8,959,rank-8,1.0
131,171,Undirected,rank-8,960,rank-8,2.0
131,176,Undirected,rank-8,961,rank-8,1.0
131,178,Undirected,rank-8,962,rank-8,1.0
131,179,Undirected,rank-8,963,rank-8,1.0
132,134,Undirected,rank-8,964,rank-8,1.0
132,135,Undirected,rank-8,965,rank-8,3.0
132,170,Undirected,rank-8,966,rank-8,1.0
132,180,Undirected,rank-8,967,rank-8,3.0
133,170,Undirected,rank-8,968,rank-8,1.0
134,169,Undirected,rank-8,969,rank-8,1.0
134,176,Undirected,rank-8,970,rank-8,1.0
134,177,Undirected,rank-8,971,rank-8,1.0
134,178,Undirected,rank-8,972,rank-8,2.0
135,171,Undirected,rank-8,973,rank-8,3.0
135,177,Undirected,rank-8,974,rank-8,3.0
135,180,Undirected,rank-8,975,rank-8,3.0
135,181,Undirected,rank-8,976,rank-8,1.0
136,138,Undirected,rank-8,977,rank-8,1.0
136,143,Undirected,rank-8,978,rank-8,1.0
136,174,Undirected,rank-8,979,rank-8,1.0
136,175,Undirected,rank-8,980,rank-8,1.0
137,138,Undirected,rank-8,981,rank-8,1.0
137,143,Undirected,rank-8,982,rank-8,2.0
137,174,Undirected,rank-8,983,rank-8,2.0
137,175,Undirected,rank-8,984,rank-8,1.0
138,140,Undirected,rank-8,985,rank-8,1.0
138,141,Undirected,rank-8,986,rank-8,1.0
138,142,Undirected,rank-8,987,rank-8,1.0
138,152,Undirected,rank-8,988,rank-8,1.0
138,164,Undirected,rank-8,989,rank-8,1.0
138,174,Undirected,rank-8,990,rank-8,2.0
139,140,Undirected,rank-8,991,rank-8,3.0
139,143,Undirected,rank-8,992,rank-8,2.0
139,165,Undirected,rank-8,993,rank-8,3.0
139,174,Undirected,rank-8,994,rank-8,1.0
139,175,Undirected,rank-8,995,rank-8,1.0
141,142,Undirected,rank-8,996,rank-8,1.0
141,152,Undirected,rank-8,997,rank-8,1.0
142,175,Undirected,rank-8,998,rank-8,1.0
143,153,Undirected,rank-8,999,rank-8,3.0
143,174,Undirected,rank-8,1000,rank-8,2.0
145,150,Undirected,rank-8,1001,rank-8,1.0
145,154,Undirected,rank-8,1002,rank-8,2.0
145,155,Undirected,rank-8,1003,rank-8,1.0
145,156,Undirected,rank-8,1004,rank-8,1.0
145,157,Undirected,rank-8,1005,rank-8,1.0
146,148,Undirected,rank-8,1006,rank-8,2.0
146,149,Undirected,rank-8,1007,rank-8,1.0
146,150,Undirected,rank-8,1008,rank-8,1.0
146,162,Undirected,rank-8,1009,rank-8,1.0
146,163,Undirected,rank-8,1010,rank-8,2.0
147,149,Undirected,rank-8,1011,rank-8,1.0
147,150,Undirected,rank-8,1012,rank-8,1.0
147,162,Undirected,rank-8,1013,rank-8,1.0
148,150,Undirected,rank-8,1014,rank-8,1.0
149,150,Undirected,rank-8,1015,rank-8,1.0
149,151,Undirected,rank-8,1016,rank-8,1.0
149,158,Undirected,rank-8,1017,rank-8,1.0
150,158,Undirected,rank-8,1018,rank-8,1.0
150,159,Undirected,rank-8,1019,rank-8,1.0
151,159,Undirected,rank-8,1020,rank-8,1.0
153,174,Undirected,rank-8,1021,rank-8,2.0
154,156,Undirected,rank-8,1022,rank-8,1.0
154,157,Undirected,rank-8,1023,rank-8,2.0
154,162,Undirected,rank-8,1024,rank-8,2.0
154,166,Undirected,rank-8,1025,rank-8,2.0
154,167,Undirected,rank-8,1026,rank-8,1.0
155,162,Undirected,rank-8,1027,rank-8,1.0
155,166,Undirected,rank-8,1028,rank-8,1.0
155,167,Undirected,rank-8,1029,rank-8,1.0
156,166,Undirected,rank-8,1030,rank-8,1.0
157,166,Undirected,rank-8,1031,rank-8,1.0
160,168,Undirected,rank-8,1032,rank-8,2.0
160,171,Undirected,rank-8,1033,rank-8,1.0
161,168,Undirected,rank-8,1034,rank-8,1.0
161,169,Undirected,rank-8,1035,rank-8,2.0
162,166,Undirected,rank-8,1036,rank-8,2.0
162,167,Undirected,rank-8,1037,rank-8,1.0
164,173,Undirected,rank-8,1038,rank-8,2.0
164,174,Undirected,rank-8,1039,rank-8,2.0
164,175,Undirected,rank-8,1040,rank-8,1.0
165,172,Undirected,rank-8,1041,rank-8,2.0
165,175,Undirected,rank-8,1042,rank-8,1.0
168,180,Undirected,rank-8,1043,rank-8,3.0
169,178,Undirected,rank-8,1044,rank-8,2.0
169,181,Undirected,rank-8,1045,rank-8,1.0
170,176,Undirected,rank-8,1046,rank-8,1.0
170,177,Undirected,rank-8,1047,rank-8,1.0
170,178,Undirected,rank-8,1048,rank-8,1.0
171,176,Undirected,rank-8,1049,rank-8,1.0
171,179,Undirected,rank-8,1050,rank-8,3.0
171,180,Undirected,rank-8,1051,rank-8,4.0
176,181,Undirected,rank-8,1052,rank-8,1.0
177,179,Undirected,rank-8,1053,rank-8,1.0
177,180,Undirected,rank-8,1054,rank-8,2.0
178,181,Undirected,rank-8,1055,rank-8,2.0
0,2,Undirected,rank-10,1056,rank-10,4.0
0,4,Undirected,rank-10,1057,rank-10,4.0
0,7,Undirected,rank-10,1058,rank-10,2.0
0,14,Undirected,rank-10,1059,rank-10,3.0
0,18,Undirected,rank-10,1060,rank-10,4.0
0,37,Undirected,rank-10,1061,rank-10,2.0
0,40,Undirected,rank-10,1062,rank-10,3.0
0,46,Undirected,rank-10,1063,rank-10,3.0
0,63,Undirected,rank-10,1064,rank-10,4.0
0,82,Undirected,rank-10,1065,rank-10,2.0
0,88,Undirected,rank-10,1066,rank-10,2.0
0,90,Undirected,rank-10,1067,rank-10,2.0
0,110,Undirected,rank-10,1068,rank-10,3.0
0,116,Undirected,rank-10,1069,rank-10,3.0
0,118,Undirected,rank-10,1070,rank-10,1.0
0,119,Undirected,rank-10,1071,rank-10,2.0
0,123,Undirected,rank-10,1072,rank-10,2.0
0,137,Undirected,rank-10,1073,rank-10,3.0
0,164,Undirected,rank-10,1074,rank-10,4.0
0,165,Undirected,rank-10,1075,rank-10,4.0
0,174,Undirected,rank-10,1076,rank-10,4.0
1,3,Undirected,rank-10,1077,rank-10,2.0
1,5,Undirected,rank-10,1078,rank-10,3.0
1,14,Undirected,rank-10,1079,rank-10,2.0
1,19,Undirected,rank-10,1080,rank-10,1.0
1,25,Undirected,rank-10,1081,rank-10,2.0
1,47,Undirected,rank-10,1082,rank-10,2.0
1,60,Undirected,rank-10,1083,rank-10,1.0
1,62,Undirected,rank-10,1084,rank-10,2.0
1,66,Undirected,rank-10,1085,rank-10,1.0
1,111,Undirected,rank-10,1086,rank-10,2.0
1,117,Undirected,rank-10,1087,rank-10,3.0
1,122,Undirected,rank-10,1088,rank-10,1.0
1,136,Undirected,rank-10,1089,rank-10,2.0
1,139,Undirected,rank-10,1090,rank-10,1.0
1,165,Undirected,rank-10,1091,rank-10,2.0
1,175,Undirected,rank-10,1092,rank-10,2.0
2,4,Undirected,rank-10,1093,rank-10,3.0
2,46,Undirected,rank-10,1094,rank-10,3.0
2,66,Undirected,rank-10,1095,rank-10,1.0
2,69,Undirected,rank-10,1096,rank-10,3.0
2,110,Undirected,rank-10,1097,rank-10,2.0
2,116,Undirected,rank-10,1098,rank-10,3.0
2,123,Undirected,rank-10,1099,rank-10,2.0
2,128,Undirected,rank-10,1100,rank-10,1.0
2,147,Undirected,rank-10,1101,rank-10,1.0
3,9,Undirected,rank-10,1102,rank-10,2.0
3,10,Undirected,rank-10,1103,rank-10,2.0
3,11,Undirected,rank-10,1104,rank-10,3.0
3,68,Undirected,rank-10,1105,rank-10,1.0
3,120,Undirected,rank-10,1106,rank-10,2.0
3,129,Undirected,rank-10,1107,rank-10,1.0
3,146,Undirected,rank-10,1108,rank-10,1.0
4,6,Undirected,rank-10,1109,rank-10,2.0
4,36,Undirected,rank-10,1110,rank-10,1.0
4,46,Undirected,rank-10,1111,rank-10,2.0
4,65,Undirected,rank-10,1112,rank-10,1.0
