Source,Target,Type,Kind,Id,Label,Weight
27,155,Undirected,generate_lig,1340,generate_lig,1.0
27,158,Undirected,generate_lig,1341,generate_lig,1.0
28,57,Undirected,generate_lig,1342,generate_lig,1.0
28,58,Undirected,generate_lig,1343,generate_lig,1.0
28,60,Undirected,generate_lig,1344,generate_lig,1.0
28,113,Undirected,generate_lig,1345,generate_lig,1.0
28,115,Undirected,generate_lig,1346,generate_lig,1.0
29,56,Undirected,generate_lig,1347,generate_lig,1.0
29,59,Undirected,generate_lig,1348,generate_lig,1.0
29,61,Undirected,generate_lig,1349,generate_lig,1.0
29,112,Undirected,generate_lig,1350,generate_lig,1.0
29,114,Undirected,generate_lig,1351,generate_lig,1.0
29,145,Undirected,generate_lig,1352,generate_lig,1.0
29,158,Undirected,generate_lig,1353,generate_lig,1.0
30,36,Undirected,generate_lig,1354,generate_lig,1.0
30,96,Undirected,generate_lig,1355,generate_lig,1.0
30,98,Undirected,generate_lig,1356,generate_lig,1.0
31,37,Undirected,generate_lig,1357,generate_lig,1.0
31,45,Undirected,generate_lig,1358,generate_lig,1.0
31,97,Undirected,generate_lig,1359,generate_lig,1.0
31,99,Undirected,generate_lig,1360,generate_lig,1.0
31,101,Undirected,generate_lig,1361,generate_lig,1.0
31,132,Undirected,generate_lig,1362,generate_lig,1.0
31,177,Undirected,generate_lig,1363,generate_lig,1.0
31,180,Undirected,generate_lig,1364,generate_lig,1.0
32,34,Undirected,generate_lig,1365,generate_lig,1.0
32,36,Undirected,generate_lig,1366,generate_lig,1.0
32,74,Undirected,generate_lig,1367,generate_lig,1.0
32,76,Undirected,generate_lig,1368,generate_lig,1.0
32,78,Undirected,generate_lig,1369,generate_lig,1.0
32,86,Undirected,generate_lig,1370,generate_lig,1.0
32,87,Undirected,generate_lig,1371,generate_lig,1.0
32,141,Undirected,generate_lig,1372,generate_lig,1.0
32,152,Undirected,generate_lig,1373,generate_lig,1.0
32,153,Undirected,generate_lig,1374,generate_lig,1.0
33,35,Undirected,generate_lig,1375,generate_lig,1.0
33,37,Undirected,generate_lig,1376,generate_lig,1.0
33,42,Undirected,generate_lig,1377,generate_lig,1.0
33,79,Undirected,generate_lig,1378,generate_lig,1.0
33,86,Undirected,generate_lig,1379,generate_lig,1.0
33,87,Undirected,generate_lig,1380,generate_lig,1.0
33,92,Undirected,generate_lig,1381,generate_lig,1.0
33,140,Undirected,generate_lig,1382,generate_lig,1.0
33,143,Undirected,generate_lig,1383,generate_lig,1.0
33,152,Undirected,generate_lig,1384,generate_lig,1.0
33,153,Undirected,generate_lig,1385,generate_lig,1.0
33,172,Undirected,generate_lig,1386,generate_lig,1.0
34,37,Undirected,generate_lig,1387,generate_lig,1.0
34,44,Undirected,generate_lig,1388,generate_lig,1.0
34,76,Undirected,generate_lig,1389,generate_lig,1.0
34,80,Undirected,generate_lig,1390,generate_lig,1.0
34,126,Undirected,generate_lig,1391,generate_lig,1.0
35,37,Undirected,generate_lig,1392,generate_lig,1.0
35,45,Undirected,generate_lig,1393,generate_lig,1.0
35,58,Undirected,generate_lig,1394,generate_lig,1.0
35,75,Undirected,generate_lig,1395,generate_lig,1.0
35,77,Undirected,generate_lig,1396,generate_lig,1.0
35,79,Undirected,generate_lig,1397,generate_lig,1.0
35,81,Undirected,generate_lig,1398,generate_lig,1.0
35,85,Undirected,generate_lig,1399,generate_lig,1.0
35,93,Undirected,generate_lig,1400,generate_lig,1.0
35,95,Undirected,generate_lig,1401,generate_lig,1.0
35,105,Undirected,generate_lig,1402,generate_lig,1.0
35,107,Undirected,generate_lig,1403,generate_lig,1.0
35,137,Undirected,generate_lig,1404,generate_lig,1.0
35,160,Undirected,generate_lig,1405,generate_lig,1.0
36,44,Undirected,generate_lig,1406,generate_lig,1.0
36,59,Undirected,generate_lig,1407,generate_lig,1.0
36,62,Undirected,generate_lig,1408,generate_lig,1.0
36,63,Undirected,generate_lig,1409,generate_lig,1.0
36,71,Undirected,generate_lig,1410,generate_lig,1.0
36,76,Undirected,generate_lig,1411,generate_lig,1.0
36,80,Undirected,generate_lig,1412,generate_lig,1.0
36,82,Undirected,generate_lig,1413,generate_lig,1.0
36,92,Undirected,generate_lig,1414,generate_lig,1.0
36,99,Undirected,generate_lig,1415,generate_lig,1.0
36,100,Undirected,generate_lig,1416,generate_lig,1.0
36,101,Undirected,generate_lig,1417,generate_lig,1.0
36,106,Undirected,generate_lig,1418,generate_lig,1.0
36,110,Undirected,generate_lig,1419,generate_lig,1.0
36,126,Undirected,generate_lig,1420,generate_lig,1.0
36,129,Undirected,generate_lig,1421,generate_lig,1.0
36,135,Undirected,generate_lig,1422,generate_lig,1.0
36,136,Undirected,generate_lig,1423,generate_lig,1.0
36,138,Undirected,generate_lig,1424,generate_lig,1.0
36,146,Undirected,generate_lig,1425,generate_lig,1.0
36,147,Undirected,generate_lig,1426,generate_lig,1.0
36,149,Undirected,generate_lig,1427,generate_lig,1.0
36,151,Undirected,generate_lig,1428,generate_lig,1.0
36,181,Undirected,generate_lig,1429,generate_lig,1.0
37,45,Undirected,generate_lig,1430,generate_lig,1.0
37,48,Undirected,generate_lig,1431,generate_lig,1.0
37,51,Undirected,generate_lig,1432,generate_lig,1.0
37,55,Undirected,generate_lig,1433,generate_lig,1.0
37,58,Undirected,generate_lig,1434,generate_lig,1.0
37,62,Undirected,generate_lig,1435,generate_lig,1.0
37,63,Undirected,generate_lig,1436,generate_lig,1.0
37,65,Undirected,generate_lig,1437,generate_lig,1.0
37,67,Undirected,generate_lig,1438,generate_lig,1.0
37,70,Undirected,generate_lig,1439,generate_lig,1.0
37,75,Undirected,generate_lig,1440,generate_lig,1.0
37,79,Undirected,generate_lig,1441,generate_lig,1.0
37,81,Undirected,generate_lig,1442,generate_lig,1.0
37,90,Undirected,generate_lig,1443,generate_lig,1.0
37,95,Undirected,generate_lig,1444,generate_lig,1.0
37,96,Undirected,generate_lig,1445,generate_lig,1.0
37,100,Undirected,generate_lig,1446,generate_lig,1.0
37,101,Undirected,generate_lig,1447,generate_lig,1.0
37,107,Undirected,generate_lig,1448,generate_lig,1.0
37,111,Undirected,generate_lig,1449,generate_lig,1.0
37,119,Undirected,generate_lig,1450,generate_lig,1.0
37,127,Undirected,generate_lig,1451,generate_lig,1.0
37,128,Undirected,generate_lig,1452,generate_lig,1.0
37,132,Undirected,generate_lig,1453,generate_lig,1.0
37,137,Undirected,generate_lig,1454,generate_lig,1.0
37,139,Undirected,generate_lig,1455,generate_lig,1.0
37,154,Undirected,generate_lig,1456,generate_lig,1.0
37,156,Undirected,generate_lig,1457,generate_lig,1.0
37,157,Undirected,generate_lig,1458,generate_lig,1.0
37,160,Undirected,generate_lig,1459,generate_lig,1.0
37,161,Undirected,generate_lig,1460,generate_lig,1.0
37,166,Undirected,generate_lig,1461,generate_lig,1.0
37,168,Undirected,generate_lig,1462,generate_lig,1.0
37,169,Undirected,generate_lig,1463,generate_lig,1.0
37,171,Undirected,generate_lig,1464,generate_lig,1.0
37,176,Undirected,generate_lig,1465,generate_lig,1.0
37,177,Undirected,generate_lig,1466,generate_lig,1.0
38,40,Undirected,generate_lig,1467,generate_lig,1.0
38,41,Undirected,generate_lig,1468,generate_lig,1.0
38,42,Undirected,generate_lig,1469,generate_lig,1.0
38,75,Undirected,generate_lig,1470,generate_lig,1.0
38,80,Undirected,generate_lig,1471,generate_lig,1.0
38,81,Undirected,generate_lig,1472,generate_lig,1.0
38,107,Undirected,generate_lig,1473,generate_lig,1.0
38,137,Undirected,generate_lig,1474,generate_lig,1.0
38,138,Undirected,generate_lig,1475,generate_lig,1.0
38,139,Undirected,generate_lig,1476,generate_lig,1.0
38,140,Undirected,generate_lig,1477,generate_lig,1.0
38,143,Undirected,generate_lig,1478,generate_lig,1.0
38,153,Undirected,generate_lig,1479,generate_lig,1.0
38,174,Undirected,generate_lig,1480,generate_lig,1.0
39,40,Undirected,generate_lig,1481,generate_lig,1.0
39,41,Undirected,generate_lig,1482,generate_lig,1.0
39,43,Undirected,generate_lig,1483,generate_lig,1.0
39,136,Undirected,generate_lig,1484,generate_lig,1.0
39,138,Undirected,generate_lig,1485,generate_lig,1.0
39,142,Undirected,generate_lig,1486,generate_lig,1.0
39,152,Undirected,generate_lig,1487,generate_lig,1.0
40,42,Undirected,generate_lig,1488,generate_lig,1.0
40,44,Undirected,generate_lig,1489,generate_lig,1.0
40,83,Undirected,generate_lig,1490,generate_lig,1.0
40,116,Undirected,generate_lig,1491,generate_lig,1.0
40,118,Undirected,generate_lig,1492,generate_lig,1.0
40,136,Undirected,generate_lig,1493,generate_lig,1.0
40,137,Undirected,generate_lig,1494,generate_lig,1.0
40,138,Undirected,generate_lig,1495,generate_lig,1.0
40,143,Undirected,generate_lig,1496,generate_lig,1.0
40,153,Undirected,generate_lig,1497,generate_lig,1.0
40,174,Undirected,generate_lig,1498,generate_lig,1.0
40,175,Undirected,generate_lig,1499,generate_lig,1.0
41,42,Undirected,generate_lig,1500,generate_lig,1.0
41,136,Undirected,generate_lig,1501,generate_lig,1.0
41,138,Undirected,generate_lig,1502,generate_lig,1.0
41,139,Undirected,generate_lig,1503,generate_lig,1.0
41,173,Undirected,generate_lig,1504,generate_lig,1.0
41,174,Undirected,generate_lig,1505,generate_lig,1.0
41,175,Undirected,generate_lig,1506,generate_lig,1.0
42,79,Undirected,generate_lig,1507,generate_lig,1.0
42,81,Undirected,generate_lig,1508,generate_lig,1.0
42,87,Undirected,generate_lig,1509,generate_lig,1.0
42,104,Undirected,generate_lig,1510,generate_lig,1.0
42,105,Undirected,generate_lig,1511,generate_lig,1.0
42,137,Undirected,generate_lig,1512,generate_lig,1.0
42,140,Undirected,generate_lig,1513,generate_lig,1.0
42,152,Undirected,generate_lig,1514,generate_lig,1.0
42,174,Undirected,generate_lig,1515,generate_lig,1.0
43,74,Undirected,generate_lig,1516,generate_lig,1.0
43,81,Undirected,generate_lig,1517,generate_lig,1.0
43,104,Undirected,generate_lig,1518,generate_lig,1.0
43,105,Undirected,generate_lig,1519,generate_lig,1.0
43,106,Undirected,generate_lig,1520,generate_lig,1.0
43,138,Undirected,generate_lig,1521,generate_lig,1.0
43,139,Undirected,generate_lig,1522,generate_lig,1.0
43,141,Undirected,generate_lig,1523,generate_lig,1.0
44,52,Undirected,generate_lig,1524,generate_lig,1.0
44,59,Undirected,generate_lig,1525,generate_lig,1.0
44,62,Undirected,generate_lig,1526,generate_lig,1.0
44,74,Undirected,generate_lig,1527,generate_lig,1.0
44,76,Undirected,generate_lig,1528,generate_lig,1.0
44,78,Undirected,generate_lig,1529,generate_lig,1.0
44,80,Undirected,generate_lig,1530,generate_lig,1.0
44,86,Undirected,generate_lig,1531,generate_lig,1.0
44,97,Undirected,generate_lig,1532,generate_lig,1.0
44,99,Undirected,generate_lig,1533,generate_lig,1.0
44,100,Undirected,generate_lig,1534,generate_lig,1.0
44,106,Undirected,generate_lig,1535,generate_lig,1.0
44,107,Undirected,generate_lig,1536,generate_lig,1.0
44,108,Undirected,generate_lig,1537,generate_lig,1.0
44,110,Undirected,generate_lig,1538,generate_lig,1.0
44,126,Undirected,generate_lig,1539,generate_lig,1.0
44,129,Undirected,generate_lig,1540,generate_lig,1.0
44,130,Undirected,generate_lig,1541,generate_lig,1.0
44,133,Undirected,generate_lig,1542,generate_lig,1.0
44,134,Undirected,generate_lig,1543,generate_lig,1.0
44,135,Undirected,generate_lig,1544,generate_lig,1.0
44,136,Undirected,generate_lig,1545,generate_lig,1.0
44,140,Undirected,generate_lig,1546,generate_lig,1.0
44,146,Undirected,generate_lig,1547,generate_lig,1.0
44,147,Undirected,generate_lig,1548,generate_lig,1.0
44,148,Undirected,generate_lig,1549,generate_lig,1.0
44,151,Undirected,generate_lig,1550,generate_lig,1.0
44,159,Undirected,generate_lig,1551,generate_lig,1.0
44,169,Undirected,generate_lig,1552,generate_lig,1.0
44,173,Undirected,generate_lig,1553,generate_lig,1.0
44,181,Undirected,generate_lig,1554,generate_lig,1.0
45,48,Undirected,generate_lig,1555,generate_lig,1.0
45,51,Undirected,generate_lig,1556,generate_lig,1.0
45,53,Undirected,generate_lig,1557,generate_lig,1.0
45,55,Undirected,generate_lig,1558,generate_lig,1.0
45,58,Undirected,generate_lig,1559,generate_lig,1.0
45,67,Undirected,generate_lig,1560,generate_lig,1.0
45,70,Undirected,generate_lig,1561,generate_lig,1.0
45,75,Undirected,generate_lig,1562,generate_lig,1.0
45,79,Undirected,generate_lig,1563,generate_lig,1.0
45,81,Undirected,generate_lig,1564,generate_lig,1.0
45,85,Undirected,generate_lig,1565,generate_lig,1.0
45,87,Undirected,generate_lig,1566,generate_lig,1.0
45,101,Undirected,generate_lig,1567,generate_lig,1.0
45,105,Undirected,generate_lig,1568,generate_lig,1.0
45,119,Undirected,generate_lig,1569,generate_lig,1.0
45,128,Undirected,generate_lig,1570,generate_lig,1.0
45,132,Undirected,generate_lig,1571,generate_lig,1.0
45,137,Undirected,generate_lig,1572,generate_lig,1.0
45,156,Undirected,generate_lig,1573,generate_lig,1.0
45,157,Undirected,generate_lig,1574,generate_lig,1.0
45,158,Undirected,generate_lig,1575,generate_lig,1.0
45,167,Undirected,generate_lig,1576,generate_lig,1.0
45,169,Undirected,generate_lig,1577,generate_lig,1.0
45,170,Undirected,generate_lig,1578,generate_lig,1.0
45,171,Undirected,generate_lig,1579,generate_lig,1.0
45,176,Undirected,generate_lig,1580,generate_lig,1.0
45,177,Undirected,generate_lig,1581,generate_lig,1.0
45,180,Undirected,generate_lig,1582,generate_lig,1.0
46,55,Undirected,generate_lig,1583,generate_lig,1.0
46,68,Undirected,generate_lig,1584,generate_lig,1.0
46,69,Undirected,generate_lig,1585,generate_lig,1.0
46,110,Undirected,generate_lig,1586,generate_lig,1.0
46,116,Undirected,generate_lig,1587,generate_lig,1.0
46,117,Undirected,generate_lig,1588,generate_lig,1.0
46,121,Undirected,generate_lig,1589,generate_lig,1.0
47,49,Undirected,generate_lig,1590,generate_lig,1.0
47,50,Undirected,generate_lig,1591,generate_lig,1.0
47,65,Undirected,generate_lig,1592,generate_lig,1.0
47,68,Undirected,generate_lig,1593,generate_lig,1.0
47,69,Undirected,generate_lig,1594,generate_lig,1.0
47,111,Undirected,generate_lig,1595,generate_lig,1.0
47,117,Undirected,generate_lig,1596,generate_lig,1.0
47,122,Undirected,generate_lig,1597,generate_lig,1.0
47,125,Undirected,generate_lig,1598,generate_lig,1.0
47,129,Undirected,generate_lig,1599,generate_lig,1.0
47,155,Undirected,generate_lig,1600,generate_lig,1.0
48,52,Undirected,generate_lig,1601,generate_lig,1.0
48,54,Undirected,generate_lig,1602,generate_lig,1.0
48,55,Undirected,generate_lig,1603,generate_lig,1.0
48,57,Undirected,generate_lig,1604,generate_lig,1.0
48,62,Undirected,generate_lig,1605,generate_lig,1.0
48,63,Undirected,generate_lig,1606,generate_lig,1.0
48,72,Undirected,generate_lig,1607,generate_lig,1.0
48,110,Undirected,generate_lig,1608,generate_lig,1.0
48,113,Undirected,generate_lig,1609,generate_lig,1.0
48,116,Undirected,generate_lig,1610,generate_lig,1.0
48,117,Undirected,generate_lig,1611,generate_lig,1.0
48,122,Undirected,generate_lig,1612,generate_lig,1.0
48,128,Undirected,generate_lig,1613,generate_lig,1.0
48,148,Undirected,generate_lig,1614,generate_lig,1.0
48,150,Undirected,generate_lig,1615,generate_lig,1.0
48,158,Undirected,generate_lig,1616,generate_lig,1.0
49,51,Undirected,generate_lig,1617,generate_lig,1.0
49,53,Undirected,generate_lig,1618,generate_lig,1.0
49,55,Undirected,generate_lig,1619,generate_lig,1.0
49,65,Undirected,generate_lig,1620,generate_lig,1.0
49,71,Undirected,generate_lig,1621,generate_lig,1.0
49,111,Undirected,generate_lig,1622,generate_lig,1.0
49,121,Undirected,generate_lig,1623,generate_lig,1.0
49,125,Undirected,generate_lig,1624,generate_lig,1.0
49,128,Undirected,generate_lig,1625,generate_lig,1.0
49,129,Undirected,generate_lig,1626,generate_lig,1.0
49,147,Undirected,generate_lig,1627,generate_lig,1.0
49,151,Undirected,generate_lig,1628,generate_lig,1.0
50,54,Undirected,generate_lig,1629,generate_lig,1.0
50,55,Undirected,generate_lig,1630,generate_lig,1.0
50,61,Undirected,generate_lig,1631,generate_lig,1.0
50,66,Undirected,generate_lig,1632,generate_lig,1.0
50,112,Undirected,generate_lig,1633,generate_lig,1.0
51,53,Undirected,generate_lig,1634,generate_lig,1.0
51,54,Undirected,generate_lig,1635,generate_lig,1.0
51,60,Undirected,generate_lig,1636,generate_lig,1.0
51,72,Undirected,generate_lig,1637,generate_lig,1.0
51,112,Undirected,generate_lig,1638,generate_lig,1.0
51,116,Undirected,generate_lig,1639,generate_lig,1.0
51,122,Undirected,generate_lig,1640,generate_lig,1.0
51,123,Undirected,generate_lig,1641,generate_lig,1.0
52,67,Undirected,generate_lig,1642,generate_lig,1.0
52,112,Undirected,generate_lig,1643,generate_lig,1.0
52,113,Undirected,generate_lig,1644,generate_lig,1.0
52,116,Undirected,generate_lig,1645,generate_lig,1.0
53,65,Undirected,generate_lig,1646,generate_lig,1.0
53,66,Undirected,generate_lig,1647,generate_lig,1.0
53,67,Undirected,generate_lig,1648,generate_lig,1.0
53,113,Undirected,generate_lig,1649,generate_lig,1.0
54,60,Undirected,generate_lig,1650,generate_lig,1.0
54,61,Undirected,generate_lig,1651,generate_lig,1.0
54,110,Undirected,generate_lig,1652,generate_lig,1.0
54,112,Undirected,generate_lig,1653,generate_lig,1.0
54,113,Undirected,generate_lig,1654,generate_lig,1.0
54,116,Undirected,generate_lig,1655,generate_lig,1.0
55,61,Undirected,generate_lig,1656,generate_lig,1.0
55,65,Undirected,generate_lig,1657,generate_lig,1.0
55,66,Undirected,generate_lig,1658,generate_lig,1.0
55,67,Undirected,generate_lig,1659,generate_lig,1.0
55,112,Undirected,generate_lig,1660,generate_lig,1.0
55,117,Undirected,generate_lig,1661,generate_lig,1.0
55,163,Undirected,generate_lig,1662,generate_lig,1.0
56,58,Undirected,generate_lig,1663,generate_lig,1.0
56,59,Undirected,generate_lig,1664,generate_lig,1.0
56,61,Undirected,generate_lig,1665,generate_lig,1.0
56,64,Undirected,generate_lig,1666,generate_lig,1.0
56,73,Undirected,generate_lig,1667,generate_lig,1.0
56,112,Undirected,generate_lig,1668,generate_lig,1.0
56,114,Undirected,generate_lig,1669,generate_lig,1.0
56,144,Undirected,generate_lig,1670,generate_lig,1.0
56,145,Undirected,generate_lig,1671,generate_lig,1.0
57,58,Undirected,generate_lig,1672,generate_lig,1.0
57,59,Undirected,generate_lig,1673,generate_lig,1.0
57,144,Undirected,generate_lig,1674,generate_lig,1.0
57,145,Undirected,generate_lig,1675,generate_lig,1.0
58,144,Undirected,generate_lig,1676,generate_lig,1.0
58,145,Undirected,generate_lig,1677,generate_lig,1.0
59,61,Undirected,generate_lig,1678,generate_lig,1.0
59,65,Undirected,generate_lig,1679,generate_lig,1.0
59,71,Undirected,generate_lig,1680,generate_lig,1.0
59,114,Undirected,generate_lig,1681,generate_lig,1.0
59,144,Undirected,generate_lig,1682,generate_lig,1.0
59,145,Undirected,generate_lig,1683,generate_lig,1.0
61,112,Undirected,generate_lig,1684,generate_lig,1.0
61,114,Undirected,generate_lig,1685,generate_lig,1.0
61,145,Undirected,generate_lig,1686,generate_lig,1.0
61,151,Undirected,generate_lig,1687,generate_lig,1.0
61,154,Undirected,generate_lig,1688,generate_lig,1.0
61,155,Undirected,generate_lig,1689,generate_lig,1.0
61,156,Undirected,generate_lig,1690,generate_lig,1.0
61,157,Undirected,generate_lig,1691,generate_lig,1.0
61,159,Undirected,generate_lig,1692,generate_lig,1.0
62,64,Undirected,generate_lig,1693,generate_lig,1.0
62,111,Undirected,generate_lig,1694,generate_lig,1.0
62,120,Undirected,generate_lig,1695,generate_lig,1.0
62,121,Undirected,generate_lig,1696,generate_lig,1.0
63,67,Undirected,generate_lig,1697,generate_lig,1.0
63,110,Undirected,generate_lig,1698,generate_lig,1.0
63,111,Undirected,generate_lig,1699,generate_lig,1.0
63,116,Undirected,generate_lig,1700,generate_lig,1.0
63,120,Undirected,generate_lig,1701,generate_lig,1.0
63,123,Undirected,generate_lig,1702,generate_lig,1.0
63,173,Undirected,generate_lig,1703,generate_lig,1.0
64,110,Undirected,generate_lig,1704,generate_lig,1.0
64,116,Undirected,generate_lig,1705,generate_lig,1.0
64,158,Undirected,generate_lig,1706,generate_lig,1.0
65,129,Undirected,generate_lig,1707,generate_lig,1.0
65,159,Undirected,generate_lig,1708,generate_lig,1.0
65,164,Undirected,generate_lig,1709,generate_lig,1.0
66,104,Undirected,generate_lig,1710,generate_lig,1.0
66,112,Undirected,generate_lig,1711,generate_lig,1.0
66,138,Undirected,generate_lig,1712,generate_lig,1.0
66,139,Undirected,generate_lig,1713,generate_lig,1.0
67,113,Undirected,generate_lig,1714,generate_lig,1.0
68,110,Undirected,generate_lig,1715,generate_lig,1.0
68,117,Undirected,generate_lig,1716,generate_lig,1.0
69,72,Undirected,generate_lig,1717,generate_lig,1.0
69,103,Undirected,generate_lig,1718,generate_lig,1.0
69,110,Undirected,generate_lig,1719,generate_lig,1.0
69,116,Undirected,generate_lig,1720,generate_lig,1.0
69,121,Undirected,generate_lig,1721,generate_lig,1.0
69,122,Undirected,generate_lig,1722,generate_lig,1.0
69,146,Undirected,generate_lig,1723,generate_lig,1.0
69,147,Undirected,generate_lig,1724,generate_lig,1.0
70,72,Undirected,generate_lig,1725,generate_lig,1.0
70,73,Undirected,generate_lig,1726,generate_lig,1.0
70,122,Undirected,generate_lig,1727,generate_lig,1.0
70,125,Undirected,generate_lig,1728,generate_lig,1.0
70,129,Undirected,generate_lig,1729,generate_lig,1.0
70,147,Undirected,generate_lig,1730,generate_lig,1.0
70,163,Undirected,generate_lig,1731,generate_lig,1.0
71,72,Undirected,generate_lig,1732,generate_lig,1.0
71,73,Undirected,generate_lig,1733,generate_lig,1.0
71,124,Undirected,generate_lig,1734,generate_lig,1.0
71,125,Undirected,generate_lig,1735,generate_lig,1.0
72,110,Undirected,generate_lig,1736,generate_lig,1.0
72,122,Undirected,generate_lig,1737,generate_lig,1.0
72,124,Undirected,generate_lig,1738,generate_lig,1.0
72,125,Undirected,generate_lig,1739,generate_lig,1.0
72,162,Undirected,generate_lig,1740,generate_lig,1.0
73,116,Undirected,generate_lig,1741,generate_lig,1.0
73,124,Undirected,generate_lig,1742,generate_lig,1.0
73,125,Undirected,generate_lig,1743,generate_lig,1.0
74,76,Undirected,generate_lig,1744,generate_lig,1.0
74,107,Undirected,generate_lig,1745,generate_lig,1.0
74,126,Undirected,generate_lig,1746,generate_lig,1.0
74,138,Undirected,generate_lig,1747,generate_lig,1.0
74,142,Undirected,generate_lig,1748,generate_lig,1.0
75,77,Undirected,generate_lig,1749,generate_lig,1.0
75,80,Undirected,generate_lig,1750,generate_lig,1.0
75,106,Undirected,generate_lig,1751,generate_lig,1.0
75,107,Undirected,generate_lig,1752,generate_lig,1.0
75,139,Undirected,generate_lig,1753,generate_lig,1.0
75,140,Undirected,generate_lig,1754,generate_lig,1.0
75,142,Undirected,generate_lig,1755,generate_lig,1.0
75,143,Undirected,generate_lig,1756,generate_lig,1.0
76,78,Undirected,generate_lig,1757,generate_lig,1.0
76,81,Undirected,generate_lig,1758,generate_lig,1.0
76,94,Undirected,generate_lig,1759,generate_lig,1.0
76,118,Undirected,generate_lig,1760,generate_lig,1.0
76,136,Undirected,generate_lig,1761,generate_lig,1.0
77,79,Undirected,generate_lig,1762,generate_lig,1.0
77,85,Undirected,generate_lig,1763,generate_lig,1.0
77,87,Undirected,generate_lig,1764,generate_lig,1.0
77,95,Undirected,generate_lig,1765,generate_lig,1.0
77,105,Undirected,generate_lig,1766,generate_lig,1.0
77,109,Undirected,generate_lig,1767,generate_lig,1.0
77,119,Undirected,generate_lig,1768,generate_lig,1.0
78,84,Undirected,generate_lig,1769,generate_lig,1.0
78,85,Undirected,generate_lig,1770,generate_lig,1.0
78,88,Undirected,generate_lig,1771,generate_lig,1.0
78,92,Undirected,generate_lig,1772,generate_lig,1.0
78,133,Undirected,generate_lig,1773,generate_lig,1.0
78,173,Undirected,generate_lig,1774,generate_lig,1.0
79,84,Undirected,generate_lig,1775,generate_lig,1.0
79,85,Undirected,generate_lig,1776,generate_lig,1.0
79,172,Undirected,generate_lig,1777,generate_lig,1.0
79,173,Undirected,generate_lig,1778,generate_lig,1.0
80,104,Undirected,generate_lig,1779,generate_lig,1.0
80,105,Undirected,generate_lig,1780,generate_lig,1.0
80,107,Undirected,generate_lig,1781,generate_lig,1.0
80,118,Undirected,generate_lig,1782,generate_lig,1.0
80,138,Undirected,generate_lig,1783,generate_lig,1.0
81,95,Undirected,generate_lig,1784,generate_lig,1.0
81,104,Undirected,generate_lig,1785,generate_lig,1.0
81,138,Undirected,generate_lig,1786,generate_lig,1.0
81,143,Undirected,generate_lig,1787,generate_lig,1.0
82,88,Undirected,generate_lig,1788,generate_lig,1.0
82,94,Undirected,generate_lig,1789,generate_lig,1.0
82,118,Undirected,generate_lig,1790,generate_lig,1.0
82,119,Undirected,generate_lig,1791,generate_lig,1.0
82,164,Undirected,generate_lig,1792,generate_lig,1.0
82,165,Undirected,generate_lig,1793,generate_lig,1.0
82,173,Undirected,generate_lig,1794,generate_lig,1.0
82,174,Undirected,generate_lig,1795,generate_lig,1.0
83,93,Undirected,generate_lig,1796,generate_lig,1.0
83,118,Undirected,generate_lig,1797,generate_lig,1.0
83,164,Undirected,generate_lig,1798,generate_lig,1.0
83,165,Undirected,generate_lig,1799,generate_lig,1.0
83,173,Undirected,generate_lig,1800,generate_lig,1.0
84,87,Undirected,generate_lig,1801,generate_lig,1.0
84,172,Undirected,generate_lig,1802,generate_lig,1.0
84,173,Undirected,generate_lig,1803,generate_lig,1.0
85,86,Undirected,generate_lig,1804,generate_lig,1.0
85,90,Undirected,generate_lig,1805,generate_lig,1.0
85,152,Undirected,generate_lig,1806,generate_lig,1.0
85,172,Undirected,generate_lig,1807,generate_lig,1.0
85,173,Undirected,generate_lig,1808,generate_lig,1.0
86,141,Undirected,generate_lig,1809,generate_lig,1.0
86,152,Undirected,generate_lig,1810,generate_lig,1.0
86,153,Undirected,generate_lig,1811,generate_lig,1.0
86,170,Undirected,generate_lig,1812,generate_lig,1.0
87,140,Undirected,generate_lig,1813,generate_lig,1.0
87,143,Undirected,generate_lig,1814,generate_lig,1.0
87,152,Undirected,generate_lig,1815,generate_lig,1.0
87,153,Undirected,generate_lig,1816,generate_lig,1.0
88,90,Undirected,generate_lig,1817,generate_lig,1.0
88,94,Undirected,generate_lig,1818,generate_lig,1.0
88,95,Undirected,generate_lig,1819,generate_lig,1.0
88,108,Undirected,generate_lig,1820,generate_lig,1.0
88,109,Undirected,generate_lig,1821,generate_lig,1.0
88,118,Undirected,generate_lig,1822,generate_lig,1.0
88,119,Undirected,generate_lig,1823,generate_lig,1.0
88,164,Undirected,generate_lig,1824,generate_lig,1.0
89,93,Undirected,generate_lig,1825,generate_lig,1.0
89,94,Undirected,generate_lig,1826,generate_lig,1.0
89,95,Undirected,generate_lig,1827,generate_lig,1.0
89,108,Undirected,generate_lig,1828,generate_lig,1.0
89,109,Undirected,generate_lig,1829,generate_lig,1.0
89,165,Undirected,generate_lig,1830,generate_lig,1.0
90,92,Undirected,generate_lig,1831,generate_lig,1.0
90,93,Undirected,generate_lig,1832,generate_lig,1.0
90,94,Undirected,generate_lig,1833,generate_lig,1.0
90,95,Undirected,generate_lig,1834,generate_lig,1.0
90,109,Undirected,generate_lig,1835,generate_lig,1.0
90,118,Undirected,generate_lig,1836,generate_lig,1.0
90,119,Undirected,generate_lig,1837,generate_lig,1.0
90,127,Undirected,generate_lig,1838,generate_lig,1.0
